1769, -1964, 324
655, -1998, -672
-572, -1998, -802
-1294, -1998, -933
-,-,-
1313, 220, 1288
1874, 555, 1667
1997, 1135, 1654
1997, 1557, 1368
1997, 1432, 1028
1997, 373, 600
1997, -1495, 864
1921, -1998, 1392
1036, -1998, 860
54, -1998, -195
-816, -1998, -776
-1334, -1998, -59
-,-,-
1966, 852, 1552
1997, 1117, 1375
1997, 944, 1434
1997, -321, 1388
1997, -1694, 1487
1997, -1998, 1168
1819, -1998, 655
1088, -1998, -57
423, -1998, -291
-217, -1998, -154
-867, -1998, -192
-,-,-
1476, 620, 1075
1989, 897, 937
1997, 929, 1251
1997, 1291, 1204
1997, 1382, 963
1997, 178, 809
1987, -1546, 972
1189, -1998, 1086
112, -1998, 619
-593, -1998, -137
-828, -1849, -783
-865, -1740, -328
-,-,-
1642, 861, 1249
1967, 1197, 1410
1997, 1454, 1881
1997, 1560, 1998
1997, 1232, 1870
1997, 69, 1691
1941, -1694, 1655
1102, -1998, 1010
190, -1998, 119
-450, -1998, -305
-879, -1998, -213
-1092, -1998, 290
-,-,-
1997, 1210, 1825
1997, 1680, 1710
1997, 1390, 1321
1997, -236, 1421
1997, -1825, 1814
1568, -1998, 1319
702, -1898, 454
-31, -1775, -301
-503, -1990, -150
-,-,-
1412, -180, 1236
1985, 158, 1875
1997, 1672, 1827
1997, 1867, 1232
1997, 231, 1887
1997, -1439, 1832
1980, -1994, 1125
1029, -1998, 881
-210, -1998, 312
-1322, -1998, 327
-1738, -1998, 106
-1815, -1973, -172
-1607, -1340, -187
-,-,-
1993, 690, 1213
1997, 1444, 1812
1997, 1692, 1651
1997, 802, 1137
1997, -1287, 1298
1601, -1998, 1039
-90, -1998, 734
-1008, -1998, 99
-1264, -1998, -310
-,-,-
1598, 535, 1103
1993, 558, 1072
1997, 868, 1014
1997, 1054, 994
1997, 435, 1121
1997, -791, 906
1997, -1852, 476
1685, -1998, 395
1685, -1998, 395
816, -1998, 197
-183, -1998, 18
-,-,-
1508, 389, 1317
1973, 1001, 1009
1997, 1475, 1125
1997, 1279, 1370
1997, -62, 1433
1997, -1702, 1604
1996, -1998, 1559
1491, -1951, 576
427, -1998, -528
-488, -1998, -892
-1016, -1998, -349
-996, -1946, -87
-939, -1624, 28
-1044, -1453, -103
-,-,-
1094, 187, 1345
1819, 808, 1644
1997, 1133, 1531
1997, 857, 1499
1997, 183, 1340
1997, -686, 1019
1862, -1608, 558
834, -1998, 633
141, -1998, 365
-532, -1998, 110
-1088, -1998, 98
-1121, -1843, -226
-,-,-
